id_organomar,ponto,ambiente,matriz,campanha,latitude,longitude,grupo,unidade,analito,concentracao_padronizada
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,deca_pcbs,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,deca_pcbs,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,total_pcbs,0.44
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,total_pcbs,1
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,total_pcbs,0.94
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,total_pcbs,0.19
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,total_pcbs,0.44
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,total_pcbs,0.19
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,total_pcbs,0.19
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,total_pcbs,0.44
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,LABs,ng_g_ps,total_labs,1
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,LABs,ng_g_ps,total_labs,0.17
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,LABs,ng_g_ps,total_labs,0.1
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,LABs,ng_g_ps,total_labs,0.05
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,LABs,ng_g_ps,total_labs,0.08
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,LABs,ng_g_ps,total_labs,0.08
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,LABs,ng_g_ps,total_labs,0.04
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,LABs,ng_g_ps,total_labs,0.01
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,naftaleno,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,naftaleno,0.59
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,naftaleno,0.41
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,naftaleno,0.62
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,naftaleno,0.48
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,naftaleno,0.48
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,naftaleno,0.15
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,naftaleno,0.08
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,naftaleno,0.52
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,naftaleno,0.25
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c1_naftaleno,0.81
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c1_naftaleno,0.36
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c1_naftaleno,0.18
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c1_naftaleno,0.12
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c1_naftaleno,0.32
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c1_naftaleno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c1_naftaleno,0.03
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c1_naftaleno,0.03
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c1_naftaleno,0.48
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c1_naftaleno,0.13
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c2_naftaleno,0.94
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c2_naftaleno,0.39
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c2_naftaleno,0.26
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c2_naftaleno,0.06
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c2_naftaleno,0.33
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c2_naftaleno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c2_naftaleno,0.02
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c2_naftaleno,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c2_naftaleno,0.5
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c2_naftaleno,0.07
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c3_naftaleno,0.54
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c3_naftaleno,0.2
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c3_naftaleno,0.16
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c3_naftaleno,0.1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c3_naftaleno,0.28
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c3_naftaleno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c3_naftaleno,0.05
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c3_naftaleno,0.03
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c3_naftaleno,0.34
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c3_naftaleno,0.07
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c4_naftaleno,0.25
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c4_naftaleno,0.01
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c4_naftaleno,0.05
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c4_naftaleno,0.05
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c4_naftaleno,0.09
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c4_naftaleno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c4_naftaleno,0.02
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c4_naftaleno,0.02
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c4_naftaleno,0.16
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c4_naftaleno,0.03
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,acenaftileno,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,acenaftileno,0.89
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,acenaftileno,0.22
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,acenaftileno,1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,acenaftileno,0.93
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,acenaftileno,0.46
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,acenaftileno,0.85
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,acenaftileno,0.07
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,acenaftileno,0.48
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,acenaftileno,0.24
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,acenafteno,0.52
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,acenafteno,0.3
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,acenafteno,0.13
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,acenafteno,0.35
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,acenafteno,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,acenafteno,0.83
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,acenafteno,0.13
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,acenafteno,0.13
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,acenafteno,0.35
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,acenafteno,0.13
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,fluoreno,0.73
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,fluoreno,0.49
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,fluoreno,0.22
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,fluoreno,0.25
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,fluoreno,0.71
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,fluoreno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,fluoreno,0.04
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,fluoreno,0.04
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,fluoreno,0.45
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,fluoreno,0.12
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c1_fluoreno,0.28
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c1_fluoreno,0.13
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c1_fluoreno,0.08
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c1_fluoreno,0.09
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c1_fluoreno,0.16
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c1_fluoreno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c1_fluoreno,0.04
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c1_fluoreno,0.02
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c1_fluoreno,0.23
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c1_fluoreno,0.05
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c2_fluoreno,0.07
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c2_fluoreno,0.09
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c2_fluoreno,0.04
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c2_fluoreno,0.05
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c2_fluoreno,0.06
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c2_fluoreno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c2_fluoreno,0.01
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c2_fluoreno,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c2_fluoreno,0.13
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c2_fluoreno,0.02
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c3_fluoreno,0.1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c3_fluoreno,0.09
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c3_fluoreno,0.04
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c3_fluoreno,0.06
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c3_fluoreno,0.05
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c3_fluoreno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c3_fluoreno,0.01
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c3_fluoreno,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c3_fluoreno,0.2
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c3_fluoreno,0.03
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,fenantreno,0.62
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,fenantreno,0.39
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,fenantreno,0.22
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,fenantreno,0.38
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,fenantreno,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,fenantreno,0.62
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,fenantreno,0.25
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,fenantreno,0.05
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,fenantreno,0.34
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,fenantreno,0.13
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,antraceno,0.64
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,antraceno,0.63
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,antraceno,0.28
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,antraceno,0.4
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,antraceno,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,antraceno,0.67
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,antraceno,0.21
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,antraceno,0.03
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,antraceno,0.33
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,antraceno,0.14
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c1_fenantreno_antraceno,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.43
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.19
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.31
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.51
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.92
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.14
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.04
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.51
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c1_fenantreno_antraceno,0.14
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.55
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.18
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.13
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.24
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.29
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c2_fenantreno_antraceno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.05
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.02
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.42
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c2_fenantreno_antraceno,0.17
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.55
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.13
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.06
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.11
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c3_fenantreno_antraceno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.03
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.02
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.45
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c3_fenantreno_antraceno,0.08
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.51
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.16
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.06
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.09
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.11
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c4_fenantreno_antraceno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.01
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c4_fenantreno_antraceno,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.51
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c4_fenantreno_antraceno,0.08
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,fluoranteno,0.65
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,fluoranteno,0.56
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,fluoranteno,0.24
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,fluoranteno,0.84
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,fluoranteno,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,fluoranteno,0.71
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,fluoranteno,0.76
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,fluoranteno,0.06
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,fluoranteno,0.43
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,fluoranteno,0.13
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,pireno,0.79
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,pireno,0.55
